Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12122,Obscure,16,2004,1,Microids,0.03,0.03,0.0,0.01,0.07
12123,Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,4,2008,7,Takara Tomy,0.0,0.0,0.07,0.0,0.07
12124,Shin Lucky * Star: Moe Drill ~Tabidachi~,4,2007,0,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07
12125,Mario Tennis,26,2010,10,Nintendo,0.0,0.06,0.0,0.01,0.07
12126,Cartoon Network: Punch Time Explosion XL,17,2011,2,Crave Entertainment,0.06,0.0,0.0,0.0,0.07
12127,DefCon 5,15,1995,8,Psygnosis,0.04,0.03,0.0,0.0,0.07
12128,Lost in Blue 2,4,2007,1,Konami Digital Entertainment,0.01,0.01,0.05,0.0,0.07
12129,Build-A-Bear Workshop: Friendship Valley,26,2006,3,Unknown,0.06,0.0,0.0,0.0,0.07
12130,Secret Service: Ultimate Sacrifice,16,2008,0,Activision,0.03,0.03,0.0,0.01,0.07
12131,Alex Rider: Stormbreaker,4,2006,0,THQ,0.06,0.0,0.0,0.0,0.07
12132,Deep Labyrinth,4,2006,0,505 Games,0.06,0.0,0.0,0.0,0.07
12133,Tropix,4,2008,5,Capcom,0.06,0.0,0.0,0.0,0.07
12134,Nichibeikan Pro Yakyuu: Final League,16,2002,10,SquareSoft,0.0,0.0,0.07,0.0,0.07
12135,Resident Evil 6,18,2016,8,Capcom,0.05,0.0,0.0,0.01,0.07
12136,Hammerin' Hero,19,2008,0,Irem Software Engineering,0.06,0.0,0.0,0.01,0.07
12137,Yoostar on MTV,28,2006,3,Unknown,0.06,0.0,0.0,0.0,0.07
12138,Spawn: Armageddon,7,2003,0,Electronic Arts,0.05,0.01,0.0,0.0,0.07
12139,God Hand,16,2006,0,Capcom,0.0,0.0,0.07,0.0,0.07
12140,Shin Chan: Las Nuevas Aventuras Para Wii!,26,2006,0,505 Games,0.0,0.0,0.07,0.0,0.07
12141,Challenge Me: Brain Puzzles 2,26,2010,5,O-Games,0.0,0.06,0.0,0.01,0.07
12142,The Tale of Despereaux,4,2008,4,Brash Entertainment,0.06,0.0,0.0,0.0,0.07
12143,Legends of Wrestling II,6,2002,2,Acclaim Entertainment,0.05,0.02,0.0,0.0,0.07
12144,Tony Hawk's Pro Skater 5,28,2015,10,Activision,0.06,0.0,0.0,0.01,0.07
12145,Fatal Fury: Battle Archives Volume 2,16,2007,2,SNK Playmore,0.03,0.03,0.0,0.01,0.07
12146,Jurassic Park: Operation Genesis,29,2003,9,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.07
12147,Transformer: Rise of the Dark Spark (3DS),2,2014,7,Activision,0.05,0.01,0.0,0.01,0.07
12148,Freddi Fish: Kelp Seed Mystery,26,2008,1,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07
12149,Ragnarok: Hikari to Yami no Koujo,19,2011,7,GungHo,0.02,0.0,0.05,0.0,0.07
12150,FIFA Soccer 06,6,2005,10,Electronic Arts,0.05,0.02,0.0,0.0,0.07
12151,RedCard 20-03,16,2002,10,Midway Games,0.03,0.03,0.0,0.01,0.07
12152,James Bond 007: Blood Stone,4,2010,8,Activision,0.05,0.01,0.0,0.0,0.07
12153,Imagine: Gymnast,4,2008,9,Ubisoft,0.05,0.01,0.0,0.0,0.07
12154,Kanji Sonomama DS Rakubiki Jiten,4,2006,3,Nintendo,0.0,0.0,0.07,0.0,0.07
12155,Future Tactics: The Uprising,16,2004,11,Crave Entertainment,0.03,0.03,0.0,0.01,0.07
12156,Driver: Parallel Lines,29,2006,6,Atari,0.05,0.01,0.0,0.0,0.07
12157,Cities XL 2012,13,2011,11,Focus Home Interactive,0.01,0.05,0.0,0.01,0.07
12158,Pipe Mania,19,2008,5,Empire Interactive,0.06,0.0,0.0,0.01,0.07
12159,everGirl,6,2005,1,THQ,0.05,0.02,0.0,0.0,0.07
12160,Heroes Phantasia,19,2012,7,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
12161,Prince of Persia: The Fallen King,4,2008,0,Ubisoft,0.06,0.01,0.0,0.01,0.07
12162,Jewels of the Ages,4,2011,5,City Interactive,0.03,0.03,0.0,0.01,0.07
12163,The Book of Unwritten Tales 2,18,2015,1,Nordic Games,0.0,0.06,0.0,0.01,0.07
12164,Batman: Rise of Sin Tzu,6,2003,0,Ubisoft,0.05,0.02,0.0,0.0,0.07
12165,Chuugaku Eitango Target 1800 DS,4,2006,3,IE Institute,0.0,0.0,0.07,0.0,0.07
12166,Future Card Buddy Fight: Yuujou no Bakunetsu Fight,2,2015,0,FuRyu,0.0,0.0,0.07,0.0,0.07
12167,World Racing,29,2003,6,TDK Mediactive,0.05,0.01,0.0,0.0,0.07
12168,Major League Baseball 2K10,19,2010,10,Take-Two Interactive,0.06,0.0,0.0,0.0,0.07
12169,Penguins of Madagascar,2,2014,0,Namco Bandai Games,0.0,0.06,0.0,0.0,0.07
12170,Disney's Party,6,2003,3,Hudson Entertainment,0.05,0.02,0.0,0.0,0.07
12171,Rapala Pro Bass Fishing 2010,19,2010,10,Activision,0.06,0.0,0.0,0.01,0.07
12172,X-Men: The Official Game,6,2006,0,Activision,0.05,0.02,0.0,0.0,0.07
12173,Dreamer Series: Pop Star,4,2009,3,Tivola,0.04,0.02,0.0,0.01,0.07
12174,Card Games,15,2000,3,D3Publisher,0.04,0.03,0.0,0.0,0.07
12175,My Amusement Park,4,2010,3,Scholastic Inc.,0.06,0.0,0.0,0.0,0.07
12176,Mega Man: Battle & Chase,15,1997,6,Capcom,0.0,0.0,0.06,0.0,0.07
12177,Winning Post 7 2010,17,2010,10,Tecmo Koei,0.0,0.0,0.07,0.0,0.07
12178,R-Type Command,19,2007,11,Rising Star Games,0.05,0.0,0.01,0.01,0.07
12179,Age of Empires III: The Asian Dynasties,13,2007,11,Microsoft Game Studios,0.0,0.05,0.0,0.01,0.07
12180,Destrega,15,1998,2,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07
12181,Dungeon Maker II: The Hidden War,19,2007,7,Global A Entertainment,0.06,0.0,0.0,0.01,0.07
12182,The Final Round,15,1996,10,Konami Digital Entertainment,0.04,0.03,0.0,0.0,0.07
12183,Nobunaga no Yabou: Tendou with Power-Up Kit,17,2011,11,Tecmo Koei,0.0,0.0,0.07,0.0,0.07
12184,Transformer: Rise of the Dark Spark,27,2014,0,Activision,0.05,0.01,0.0,0.01,0.07
12185,MAPLUS: Portable Navi,19,2006,3,Edia,0.0,0.0,0.07,0.0,0.07
12186,Rayman Arena,29,2006,6,Unknown,0.05,0.01,0.0,0.0,0.07
12187,Brain Quest: Grades 3 & 4,4,2008,3,Electronic Arts,0.06,0.0,0.0,0.01,0.07
12188,Petz: Hamsterz Bunch,19,2009,9,Ubisoft,0.06,0.0,0.0,0.01,0.07
12189,The King of Fighters 02/03,16,2005,2,SNK,0.03,0.03,0.0,0.01,0.07
12190,Kamen Rider: Dragon Knight,26,2009,2,D3Publisher,0.06,0.0,0.0,0.0,0.07
12191,Army Men: Green Rogue,15,2001,0,3DO,0.04,0.02,0.0,0.0,0.07
12192,Centipede / Breakout / Warlords,6,2005,3,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.07
12193,Lucian Bee's: Justice Yellow / Evil Violet,16,2010,1,5pb,0.0,0.0,0.07,0.0,0.07
12194,Sly 2: Band of Thieves,17,2010,4,Sony Computer Entertainment,0.0,0.05,0.0,0.02,0.07
12195,Hyperdimension Neptunia Victory,20,2014,7,Compile Heart,0.0,0.0,0.07,0.0,0.07
12196,Armored Core: Nine Breaker,16,2004,9,505 Games,0.03,0.03,0.0,0.01,0.07
12197,Doraemon: Nobita no Shin Makai Daibouken DS,4,2007,7,Sega,0.0,0.0,0.07,0.0,0.07
12198,SBK 2011: FIM Superbike World Championship,28,2011,6,Black Bean Games,0.0,0.06,0.0,0.01,0.07
12199,Fairy Fencer F: Advent Dark Force,18,2015,7,Idea Factory International,0.02,0.0,0.05,0.0,0.07
12200,Cabela's Big Game Hunter 2005 Adventures,7,2004,10,Activision,0.05,0.01,0.0,0.0,0.07
12201,Worms 3D,7,2003,11,Sega,0.05,0.01,0.0,0.0,0.07
12202,Fantasy Aquarium World,26,2009,9,Destineer,0.06,0.0,0.0,0.0,0.07
12203,Monster Tale,4,2011,4,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07
12204,Tokobot,19,2005,4,Take-Two Interactive,0.06,0.0,0.0,0.01,0.07
12205,TRON: Evolution,13,2010,0,Disney Interactive Studios,0.06,0.0,0.0,0.0,0.07
12206,Gambler Densetsu Tetsuya,16,2001,1,Athena,0.0,0.0,0.07,0.0,0.07
12207,The Guided Fate Paradox,17,2013,7,Nippon Ichi Software,0.0,0.0,0.06,0.0,0.07
12208,Bleach: Hanatareshi Yabou,16,2006,7,Sony Computer Entertainment,0.0,0.0,0.07,0.0,0.07
12209,Karaoke Revolution Party,29,2005,3,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.07
12210,Cold Stone Creamery: Scoop It Up,26,2009,3,Zoo Games,0.06,0.0,0.0,0.0,0.07
12211,Yoake Yori Ruriiro na: Brighter than Dawning Blue,16,2006,1,Aria,0.0,0.0,0.07,0.0,0.07
12212,Pandemonium 2,15,1997,4,BMG Interactive Entertainment,0.04,0.02,0.0,0.0,0.07
12213,MotorStorm RC,20,2012,6,Sony Computer Entertainment,0.0,0.05,0.0,0.02,0.07
12214,National Geographic Challenge!,28,2006,3,Unknown,0.06,0.0,0.0,0.0,0.07
12215,Fallout: Brotherhood of Steel,16,2004,7,Avalon Interactive,0.03,0.03,0.0,0.01,0.07
12216,Touch 'N' Play Collection,4,2010,3,O-Games,0.04,0.02,0.0,0.01,0.07
12217,Mayhem 3D,28,2011,6,Evolved Games,0.06,0.0,0.0,0.0,0.07
12218,One Piece: Unlimited World Red,27,2014,0,Namco Bandai Games,0.0,0.04,0.02,0.0,0.07
12219,Parlor! Mini 2,23,1996,3,Nippon Telenet,0.0,0.0,0.07,0.0,0.07
12220,Gundam Try Age SP,2,2014,11,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
12221,Top Gun,17,2011,9,505 Games,0.06,0.0,0.0,0.01,0.07
12222,Gunstar Super Heroes,6,2005,8,Sega,0.05,0.02,0.0,0.0,0.07
12223,Insecticide,4,2008,0,Gamecock,0.06,0.0,0.0,0.0,0.07
12224,C: The Contra Adventure,15,1998,8,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.07
12225,Interactive Storybook DS Series 1,4,2007,3,Tommo,0.06,0.0,0.0,0.0,0.07
12226,Frogger Advance: The Great Quest,6,2002,0,Konami Digital Entertainment,0.05,0.02,0.0,0.0,0.07
12227,Worms Forts: Under Siege,29,2004,11,Sega,0.05,0.01,0.0,0.0,0.07
12228,Dream C Club,28,2009,9,D3Publisher,0.0,0.0,0.07,0.0,0.07
12229,Pro Evolution Soccer 2015,13,2014,10,Konami Digital Entertainment,0.0,0.06,0.0,0.01,0.07
12230,Disney Infinity,20,2013,0,Disney Interactive Studios,0.05,0.0,0.0,0.02,0.07
12231,Pocky & Rocky with Becky,6,2001,8,Altron,0.05,0.02,0.0,0.0,0.07
12232,Full Spectrum Warrior: Ten Hammers,16,2006,11,THQ,0.03,0.02,0.0,0.01,0.07
12233,Streets of Rage 3,8,1993,0,Sega,0.0,0.0,0.07,0.0,0.07
12234,Chocolatier,4,2010,3,Zoo Games,0.06,0.0,0.0,0.0,0.07
12235,Cosmos Chaos!,4,2010,3,Mentor Interactive,0.06,0.0,0.0,0.0,0.07
12236,Lego Star Wars: The Force Awakens,2,2016,0,Warner Bros. Interactive Entertainment,0.02,0.04,0.0,0.0,0.07
12237,12-Sai. Honto no Kimochi,2,2014,1,Happinet,0.0,0.0,0.07,0.0,0.07
12238,"Warhammer 40,000: Squad Command",4,2007,11,THQ,0.05,0.01,0.0,0.01,0.07
12239,Hasbro Family Game Night Fun Pack,28,2011,3,Electronic Arts,0.06,0.0,0.0,0.0,0.07
12240,Port Royale 3,28,2006,9,Kalypso Media,0.06,0.0,0.0,0.0,0.07
12241,Pro Yaky? Spirits 4,17,2007,10,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
12242,Speed Racer,15,1996,6,Tomy Corporation,0.04,0.02,0.0,0.0,0.07
12243,NHL Hitz Pro,29,2003,10,Midway Games,0.05,0.01,0.0,0.0,0.07
12244,Walt Disney Pictures Presents Enchanted,4,2007,4,Disney Interactive Studios,0.04,0.01,0.0,0.01,0.07
12245,Cardfight!! Vanguard: Lock On Victory!!,2,2014,3,FuRyu,0.0,0.0,0.07,0.0,0.07
12246,Jewel Quest IV: Heritage,4,2011,5,iWin,0.0,0.05,0.0,0.01,0.06
12247,Atelier Meruru: Alchemist of Arland 3,20,2013,7,Gust,0.0,0.0,0.06,0.0,0.06
12248,Hot Wheels: Burnin' Rubber,6,2001,6,THQ,0.05,0.02,0.0,0.0,0.06
12249,Ojyousama Express,15,1998,11,Media Works,0.0,0.0,0.06,0.0,0.06
12250,Jewel Link Chronicles: Mountains of Madness,4,2006,5,Avanquest,0.0,0.06,0.0,0.01,0.06
12251,Chrysler Classic Racing,26,2008,6,Zoo Games,0.06,0.0,0.0,0.0,0.06
12252,Wings of War,29,2004,9,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06
12253,Jam Sessions 2,4,2009,3,Ubisoft,0.06,0.0,0.0,0.0,0.06
12254,Orcs & Elves,4,2007,7,Electronic Arts,0.06,0.0,0.0,0.01,0.06
12255,187: Ride or Die,29,2005,6,Ubisoft,0.05,0.01,0.0,0.0,0.06
12256,RPG Maker 3,16,2004,7,Enterbrain,0.03,0.02,0.0,0.01,0.06
12257,Zatch Bell! Mamodo Battles,7,2005,2,Namco Bandai Games,0.05,0.01,0.0,0.0,0.06
12258,Motion Explosion!,28,2011,3,505 Games,0.05,0.01,0.0,0.0,0.06
12259,Genkai Tokki Monster Monpiece,20,2013,11,Idea Factory,0.0,0.0,0.06,0.0,0.06
12260,Desert Strike Advance,6,2002,9,Electronic Arts,0.05,0.02,0.0,0.0,0.06
12261,Kabuki Warriors,29,2001,0,Genki,0.05,0.01,0.0,0.0,0.06
12262,Gradius Collection,19,2006,8,Konami Digital Entertainment,0.04,0.0,0.02,0.0,0.06
12263,Disney's Chicken Little: Ace In Action,4,2006,8,Disney Interactive Studios,0.06,0.0,0.0,0.0,0.06
12264,IL-2 Sturmovik: Birds of Prey,4,2009,9,505 Games,0.06,0.0,0.0,0.0,0.06
12265,Discworld,15,1994,1,Psygnosis,0.04,0.02,0.0,0.0,0.06
12266,The LEGO Movie Videogame,13,2014,0,Warner Bros. Interactive Entertainment,0.02,0.04,0.0,0.01,0.06
12267,Escape from Bug Island,26,2006,0,Eidos Interactive,0.04,0.01,0.01,0.0,0.06
12268,World Poker Tour,29,2005,3,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06
12269,Pirates: The Legend of Black Kat,29,2002,1,Electronic Arts,0.05,0.01,0.0,0.0,0.06
12270,Elite Forces: Unit 77,4,2009,11,Deep Silver,0.06,0.0,0.0,0.0,0.06
12271,July,3,1998,1,Fortyfive,0.0,0.0,0.06,0.0,0.06
12272,ESPN Winter X-Games: Snowboarding 2002,6,2000,10,Konami Digital Entertainment,0.05,0.02,0.0,0.0,0.06
12273,Bleach: Versus Crusade,26,2008,2,Sega,0.0,0.0,0.06,0.0,0.06
12274,Kanon,3,2000,1,NEC Interchannel,0.0,0.0,0.06,0.0,0.06
12275,NanoBreaker,16,2005,0,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.06
12276,Bionicle,29,2003,0,Electronic Arts,0.05,0.01,0.0,0.0,0.06
12277,My Pet Shop,4,2008,9,Square Enix,0.06,0.0,0.0,0.0,0.06
12278,Guitar Freaks 3rdMIX & DrumMania 2ndMIX,16,2000,9,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
12279,Miami Vice: The Game,19,2006,8,Activision,0.06,0.0,0.0,0.0,0.06
12280,Santa Claus Is Comin' to Town!,26,2011,5,Crave Entertainment,0.06,0.0,0.0,0.0,0.06
12281,BMX XXX,7,2002,10,Acclaim Entertainment,0.05,0.01,0.0,0.0,0.06
12282,Broken Sword 5: The Serpent's Curse,18,2015,1,Revolution Software,0.0,0.06,0.0,0.01,0.06
12283,Disney's Magical Quest 2 Starring Mickey and Minnie,6,2003,0,Capcom,0.05,0.02,0.0,0.0,0.06
12284,Aggressive Inline,29,2002,10,Acclaim Entertainment,0.05,0.01,0.0,0.0,0.06
12285,Western Riding Academy,4,2010,9,Destineer,0.06,0.0,0.0,0.0,0.06
12286,My Pet Chimp,4,2010,9,505 Games,0.06,0.0,0.0,0.0,0.06
12287,Frogger: Helmet Chaos,4,2005,4,Konami Digital Entertainment,0.06,0.0,0.0,0.0,0.06
12288,Ikki Tousen: Xross Impact,19,2010,0,Marvelous Interactive,0.0,0.0,0.06,0.0,0.06
12289,Bullet Girls,20,2014,0,D3Publisher,0.0,0.0,0.06,0.0,0.06
12290,Paws & Claws: Marine Rescue,4,2011,9,THQ,0.06,0.0,0.0,0.0,0.06
12291,Super Mahjong 2: Honkaku 4Jin Uchi,23,1993,3,Imax,0.0,0.0,0.06,0.0,0.06
12292,XGRA: Extreme G Racing Association,16,2003,6,Acclaim Entertainment,0.03,0.02,0.0,0.01,0.06
12293,Cabela's Trophy Bucks,26,2008,10,Activision Value,0.06,0.0,0.0,0.0,0.06
12294,Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!,4,2007,0,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
12295,Pop'n Music Portable 2,19,2011,3,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
12296,Fist of the North Star: Ken's Rage 2,28,2012,2,Tecmo Koei,0.03,0.01,0.02,0.0,0.06
12297,Smart Boy's Toys Club,4,2008,3,505 Games,0.06,0.0,0.0,0.0,0.06
12298,Ys vs. Sora no Kiseki: Alternative Saga,19,2010,2,Falcom Corporation,0.0,0.0,0.06,0.0,0.06
12299,Naruto: Ultimate Ninja Heroes (JP sales),19,2006,2,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
12300,Max & the Magic Marker,4,2011,4,Unknown,0.0,0.06,0.0,0.0,0.06
12301,Legend of the Dragon,26,2007,2,Game Factory,0.06,0.0,0.0,0.0,0.06
12302,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,4,2008,1,Marvelous Interactive,0.0,0.0,0.06,0.0,0.06
12303,Ray Tracers,15,1997,6,Sony Computer Entertainment,0.04,0.02,0.0,0.0,0.06
12304,Monster Madness: Grave Danger,17,2008,8,SouthPeak Games,0.05,0.01,0.0,0.01,0.06
12305,Sprung - A Game Where Everyone Scores,4,2004,1,Ubisoft,0.06,0.0,0.0,0.0,0.06
12306,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 14: CR Shinseiki Evangelion: Saigo no Mono,16,2009,3,D3Publisher,0.0,0.0,0.06,0.0,0.06
12307,Nicola Kanshuu: Model * Oshare Audition,4,2010,3,Alchemist,0.0,0.0,0.06,0.0,0.06
12308,Rugby 15,20,2015,10,Bigben Interactive,0.0,0.05,0.0,0.01,0.06
12309,Kururin Paradise,6,2002,5,Unknown,0.0,0.0,0.06,0.0,0.06
12310,Kiniro no Corda 2,16,2007,7,Tecmo Koei,0.0,0.0,0.06,0.0,0.06
12311,Fast Food Panic,26,2009,9,Nobilis,0.06,0.0,0.0,0.0,0.06
12312,Samurai Warriors Chronicles 3,20,2014,0,Tecmo Koei,0.0,0.0,0.06,0.0,0.06
12313,Dynasty Warriors Vs,2,2012,0,Ackkstudios,0.0,0.0,0.06,0.0,0.06
12314,Another Code R: A Journey into Lost Memories,26,2009,1,Nintendo,0.0,0.03,0.03,0.0,0.06
12315,Gallop Racer 2004,16,2004,10,Zoo Digital Publishing,0.03,0.02,0.0,0.01,0.06
12316,Rayman: Hoodlum's Revenge,6,2005,4,Ubisoft,0.05,0.02,0.0,0.0,0.06
12317,Sunrise Eiyuutan R,16,2000,7,Sunrise Interactive,0.0,0.0,0.06,0.0,0.06
12318,Mobile Suit Gundam Seed: Never Ending Tomorrow,16,2004,8,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06
12319,The Book of Unwritten Tales: The Critter Chronicles,13,2011,0,Crimson Cow,0.0,0.05,0.0,0.01,0.06
12320,Octomania,26,2007,5,Midas Interactive Entertainment,0.06,0.0,0.0,0.0,0.06
12321,F1 2001,29,2001,6,Electronic Arts,0.05,0.01,0.0,0.0,0.06
12322,Fishing Master (jp sales),26,2007,10,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
12323,Zill O'll Infinite Plus,19,2009,7,Tecmo Koei,0.0,0.0,0.06,0.0,0.06
12324,Pawly Pets: My Vet Practice,4,2007,11,Ubisoft,0.0,0.06,0.0,0.01,0.06
12325,Tonka Rescue Patrol,7,2003,0,TDK Mediactive,0.05,0.01,0.0,0.0,0.06
12326,GunGriffon II,21,1998,9,ESP,0.0,0.0,0.06,0.0,0.06
12327,Crimson Gem Saga,19,2008,7,Sega,0.06,0.0,0.0,0.0,0.06
12328,Legend of Kay,18,2015,0,Nordic Games,0.02,0.03,0.0,0.01,0.06
12329,Order Up!!,17,2011,0,Funbox Media,0.04,0.01,0.0,0.01,0.06
12330,Steambot Chronicles: Battle Tournament,19,2008,2,Irem Software Engineering,0.05,0.0,0.01,0.0,0.06
12331,Bomberman Land,19,2007,3,Hudson Entertainment,0.06,0.0,0.0,0.01,0.06
12332,Spy Fox in Dry Cereal,26,2008,1,Majesco Entertainment,0.06,0.0,0.0,0.0,0.06
12333,Cel Damage,7,2002,6,Electronic Arts,0.05,0.01,0.0,0.0,0.06
12334,Lego Batman 3: Beyond Gotham,13,2014,0,Warner Bros. Interactive Entertainment,0.0,0.06,0.0,0.01,0.06
12335,Killer Instinct (2013),30,2013,2,Microsoft Game Studios,0.03,0.03,0.0,0.01,0.06
12336,Famicom Mini: Balloon Fight,6,2004,0,Nintendo,0.0,0.0,0.06,0.0,0.06
12337,Steins;Gate: Senkei Kousoku no Phonogram,17,2013,1,5pb,0.0,0.0,0.06,0.0,0.06
12338,Seaman 2: Peking Genjin Ikusei Kit,16,2007,9,Sega,0.0,0.0,0.06,0.0,0.06
12339,Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,4,2008,0,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
12340,Bionicle Heroes,4,2006,8,Eidos Interactive,0.06,0.0,0.0,0.0,0.06
12341,Ratchet & Clank Collection,20,2014,0,Sony Computer Entertainment,0.0,0.05,0.0,0.01,0.06
12342,The Pinball of the Dead,6,2002,3,Sega,0.05,0.02,0.0,0.0,0.06
12343,Growlanser IV: Over Reloaded,19,2011,7,Atlus,0.0,0.0,0.06,0.0,0.06
12344,Arc the Lad: End of Darkness,16,2004,7,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06
12345,Tom Clancy's Splinter Cell: Pandora Tomorrow,6,2004,0,Ubisoft,0.05,0.02,0.0,0.0,0.06
12346,The King of Route 66,16,2003,6,Sega,0.03,0.02,0.0,0.01,0.06
12347,Sherlock Holmes: Crimes & Punishments,28,2014,1,Focus Home Interactive,0.03,0.03,0.0,0.01,0.06
12348,Bubble Bobble also featuring Rainbow Islands,15,1995,5,Acclaim Entertainment,0.04,0.02,0.0,0.0,0.06
12349,Intellivision Lives!,7,2004,3,Crave Entertainment,0.05,0.01,0.0,0.0,0.06
12350,Star Wars Knights of the Old Republic II: The Sith Lords,13,2005,7,LucasArts,0.01,0.04,0.0,0.01,0.06
12351,Panzer Tactics,4,2007,11,10TACLE Studios,0.06,0.0,0.0,0.0,0.06
12352,Pro Yaky? Spirits 2013,20,2013,10,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
12353,Robotica,21,1994,8,Sega,0.0,0.0,0.06,0.0,0.06
12354,Deathrow: Underground Team Combat,29,2002,10,Ubisoft,0.05,0.01,0.0,0.0,0.06
12355,Land of the Dead: Road to Fiddler's Green,29,2005,8,Groove Games,0.05,0.01,0.0,0.0,0.06
12356,R-Types,15,1998,8,Virgin Interactive,0.04,0.02,0.0,0.0,0.06
12357,Star Fighter,15,1995,8,Telstar,0.04,0.02,0.0,0.0,0.06
12358,Kuukan * Zukei: Hirameki Training - KuuTore,4,2008,3,Benesse,0.0,0.0,0.06,0.0,0.06
12359,Osu! Tatakae! Ouendan,4,2005,3,Nintendo,0.0,0.0,0.06,0.0,0.06
12360,Dissidia: Final Fantasy Universal Tuning,19,2009,2,Square Enix,0.0,0.0,0.06,0.0,0.06
12361,Game Center CX: 3-Choume no Arino,2,2014,0,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
12362,Age of Empires Online,13,2011,11,Microsoft Game Studios,0.01,0.04,0.0,0.01,0.06
12363,Alien Syndrome,26,2007,7,Sega,0.06,0.0,0.0,0.0,0.06
12364,Meitantei Conan: Aoki Houseki no Rinbukyoku,4,2011,1,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
12365,The Legend of Heroes: Trails in the Sky Second Chapter,19,2007,7,Falcom Corporation,0.0,0.0,0.06,0.0,0.06
12366,Challenge Me: Brain Puzzles,4,2009,5,Oxygen Interactive,0.06,0.0,0.0,0.0,0.06
12367,Legend of Kay,4,2010,0,JoWood Productions,0.06,0.0,0.0,0.0,0.06
12368,Mystic Heroes,16,2002,0,Tecmo Koei,0.03,0.02,0.0,0.01,0.06
12369,From The Abyss,4,2008,7,Nobilis,0.06,0.0,0.0,0.0,0.06
12370,The Amazing Spider-Man 2 (2014),2,2014,0,Activision,0.03,0.03,0.0,0.0,0.06
12371,Tron 2.0: Killer App,6,2004,0,Disney Interactive Studios,0.04,0.02,0.0,0.0,0.06
12372,Samurai Shodown Anthology,26,2008,2,Ignition Entertainment,0.06,0.0,0.0,0.0,0.06
12373,Mega Minis Volume 3,19,2011,3,Sony Computer Entertainment,0.0,0.05,0.0,0.02,0.06
12374,Jurassic Park III: Park Builder,6,2001,9,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06
12375,Mario vs. Donkey Kong: Tipping Stars,2,2015,5,Nintendo,0.0,0.0,0.06,0.0,0.06
12376,Unchained Blades,19,2011,7,FuRyu,0.0,0.0,0.06,0.0,0.06
12377,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,19,2011,2,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
12378,Di-Gata Defenders,4,2008,7,Game Factory,0.06,0.0,0.0,0.0,0.06
12379,Star Trek: Tactical Assault,4,2006,11,Ubisoft,0.05,0.01,0.0,0.0,0.06
12380,Code Geass: Hangyaku no Lelouch - Lost Colors,16,2008,1,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
12381,Warhammer: Battle For Atluma,19,2006,0,Namco Bandai Games,0.05,0.0,0.0,0.01,0.06
12382,Sudoku Ball Detective,4,2009,5,Playlogic Game Factory,0.06,0.0,0.0,0.0,0.06
12383,LEGO Bionicle,6,2001,4,LEGO Media,0.04,0.02,0.0,0.0,0.06
12384,Power Shovel,15,2000,0,JVC,0.03,0.02,0.0,0.0,0.06
12385,Blur,13,2010,6,Activision,0.01,0.04,0.0,0.01,0.06
12386,Generator Rex: Agent of Providence,28,2011,0,Activision,0.05,0.01,0.0,0.0,0.06
12387,A llI S.V.: A Ressha de Gyoukou 3 Super Version,23,1995,9,Pack-In-Video,0.0,0.0,0.06,0.0,0.06
12388,Spy Games: Elevator Mission,26,2007,8,Tommo,0.06,0.0,0.0,0.0,0.06
12389,Strike Force Bowling,7,2005,10,Crave Entertainment,0.05,0.01,0.0,0.0,0.06
